,comments,dateStamp
739,"Dont worry everyone, the mRNA shots just only killed 100% of the ferret test subjects when testing these shots in 1.5 years; you made the right choice. lol",2021-05-25T19:18:52Z
740,"Vaccine pushers will lie and say ""safe and effective""  Line your kiddos up sheep!  They need to join the herd.  Obey!",2021-05-25T17:49:04Z
741,"I’m 20 and healthy and got my vaccine in February/March. This is exactly what happened to me, very scary stuff. Ended up going to the emergency room because I was worried I was having a heart attack.",2021-05-25T16:13:53Z
742,"Crazy. Parents. But we see how well ""parents"" have brought up their children. Lack of education..sooo many with zero education, but having a ton of kids and voting? And ""thinking"" Youth needs to be vaccinated with a ""test"" protein spiked, never been used before, vaccine method.  Yup, real smart. Unless there is HIGH risk for not taking it, an experimental drug should not be taken. But the Sheeple insist.",2021-05-25T14:12:08Z
743,"Minor chance of problems from new vaccine: no big deal.
Minor chance of catching covid: LOCKDOWN THE WORLD",2021-05-25T14:10:54Z
744,"So far, 18 children in Connecticut alone have been hospitalized for heart inflammation. Is this a ""small number"", for a condition that is ordinarily very rare?  How many reports throughout the country at this point have there been...hundreds? ""Several dozens"" is an evasive way of not giving actual numbers. Even if these cases are considered ""mild"", what are the long-term effects of having had inflammation of the heart at an early age? Is this an acceptable risk for a virus that so few children have serious problems with?  Apparently, I have many questions that this media outlet will likely not answer. Article about the cases in CT: https://www.wtnh.com/news/health/coronavirus/could-the-covid-vaccine-enlarge-hearts-in-children-more-than-a-dozen-hospitalized-in-ct-cdc-investigating/",2021-05-25T10:10:36Z
745,I don't trust it for my kid,2021-05-25T04:39:14Z
746,This has to do with the heart! How can it not be serious! I have no words..,2021-05-25T00:52:11Z
747,May God bless her and her family I hope she feels better soon🙏🏽✝️❤️❤️,2021-05-25T00:10:33Z
748,"US Covid deaths 604,365   New Zealand 26.
The numbers don't lie.
Stop blaming China and the WHO simple 3 point plan. 
How more simple did it have to be for Americans to understand?",2021-05-25T00:07:55Z
749,"We live in a generation where teasing and laughing at Americans is the norm.
MAGATs, Anti-maskers and Anti-Vaxxers who never wear masks are now pretending they're inoculated.
Over 11 days in Israel, 230 Palestinians and 12 Israelis died which isn't even half the 600 daily US Covid death toll. 
Covid deaths US 604,365   India 307,249   Mexico 221,647   Canada 25,242   China 4,636   Australia 910   Taiwan 29   NZ 26.",2021-05-25T00:07:42Z
750,"""Several dozen"" kids have had adverse reactions yet no one ""pauses"" the Pfizer vaccine.  But 6 women have bloot clots and they halt J&J.",2021-05-24T23:57:48Z
751,This is crazzzzzzy🤦🏾‍♀️,2021-05-24T21:34:04Z
752,"I don’t care even if one person gets this issue, i am worried if that person is me",2021-05-24T21:30:11Z
753,Only small number of cases. We need more sheep 🐑 to join !! Let’s go.,2021-05-24T21:21:29Z
754,At this point they are poisoning people on purpose 😅,2021-05-24T20:09:52Z
755,Liars.,2021-05-24T19:57:08Z
756,"The world today has 6.8 billion people. That's headed up to about nine billion. Now, if we do a really great job on new vaccines, health care, reproductive health services, we could lower that by, perhaps, 10 or 15 percent.

- Bill Gates  ( February  2010 )",2021-05-30T09:45:06Z
757,"This happened to a member of my family he got his second shot and had to go to the hospitol a couple days later, They said it was heart inflammation.",2021-05-29T23:33:38Z
758,You POS sheeple deserves what you get.   We tried to tell you.,2021-05-29T19:14:43Z
759,"I got my 14yr old son vaccinated and Yesterday my son got dizzy,blurry vision and blacked out at school. He was unresponsive for at least 10mins. He had an ECG, blood work, etc. Turns out he has inflammation around his heart because of the vaccine. Please monitor your kids closely.  No child should have to experience this.",2021-05-29T14:42:49Z
760,If you've already had the virus and have proteins already you don't need the vaccine they're already talkin about a booster and that  means that the vaccine is no better than your own immune system,2021-05-29T00:51:05Z
761,Stick your socialism in your ass this is a bunch of lying bullshit quit buying into this shit people,2021-05-28T17:54:15Z
762,"I DONT EVEN UNDERSTAND HOW THESE PARENTS JUST DID THAT WIRH THEIR KIDS SO EASILY. U DONT KNOW IF LONG TERM IT MAY MESS WITH THEIR REPRODUCTION! THEY TRYING TO STOP REPRODUCTION TOO, BELIEVE THAT! AS WE GO THEY ARE SHOWING PROOF THIS SHYTE WAS MADE IN A LAB AND NOT NATURAL. NOW THE VACS ARE MADE IN A LAB TOO. ...SOOO.  ... LAB RATS",2021-05-28T13:48:27Z
763,IF IT WAS NOT UNEXPECTED WHY THE HELL DIDNT YALL SAY SOMETHIN ABOUT THE POSSIBILITY OF IT B4 APPROVING KIDS TO TAKE IT?! THATS THAT GUINNIE PIG SHYTE,2021-05-28T13:39:01Z
764,"Teens 99.9% recovery rate. Get the jab and suffer lifelong heart problems, but this bozo said COVID is deadly, so get the jab.",2021-05-28T02:41:02Z
765,"""safe and effective"".",2021-05-27T21:50:52Z
766,Video on covid vaccine retractable needles and more mark of the beast? https://youtu.be/FPgVVCcDFyk,2021-05-27T20:48:57Z
767,Trick no good to put it in plain language,2021-05-27T14:02:13Z
768,Not for my kids,2021-05-27T14:01:07Z
769,No liability for the vaccine pushers!  Parents get to pay to treat the damages to their kids. Get in line lab rats!,2021-05-27T13:54:05Z
770,Don't take this poison,2021-05-27T13:32:30Z
771,This dude has made $6 BILLION as a dr??? Could it be that endorsing the authenticity of the Scamdemic may further line his pockets??  Follow the money!,2021-05-27T11:45:49Z
772,"I have no pity for these people, we warned them about the effects of the jab, showed them videos about the ordeal of people who got the jab. But they said it was all conspiracy theory and anti-vaxx propaganda.",2021-05-27T02:10:12Z
773,"Okay I got first shot of mordena and 4 days after I had diarrhea and at the same time I was throwing up and I had on set sweaty like dripping nauseous clammy feeling, I felt like I was gonna pass out this alll happen at the same time I felt weak after I mostly slept I looked up the Symptoms it said like heart attack or stoke but exactly one day after  this information came out , and I’m 19 soooo little worried should I be worried should I go get checked out ?? Or is this normal ? Please answer back if anyone has advice",2021-05-26T19:21:57Z
774,GENE THERAPY IS NOT A VACCINATION .,2021-05-26T10:59:27Z
775,What idiots would vaccinate their child with an experimental gene therapy,2021-05-26T06:40:45Z
776,These people are evil making kids take this vaccine.  Now look what you did you gave them heart issues bravo 👏,2021-05-26T03:19:36Z
777,Lethal injections. Now they want to murder your children. If you already took covid vax your fucked. I guess they don’t want to their children to be orphans so take them to grave with them,2021-05-26T01:30:25Z
778,Should all the adult get vaccinated and protected first. Why do we need our kids to protect us? We should be the one to protect them? Most of the case the kids with covid has no symptoms or not deadly to them.,2021-05-26T00:58:29Z
779,Everyone injecting children with the HIV Covid19 vaccine needs to be tried for crimes against children.,2021-05-25T10:40:11Z
780,Thank you for participation in the experimental vaccine.   The virus is not deadly to kids.  There is no evidence of that.,2021-05-25T08:48:47Z
781,What exactly is a few kids? One out of every 10 kids that's a few is it?,2021-05-25T06:45:22Z
782,"I am 100% no vaccines. I am 100% absolute sovereignty over my mind, body and soul to live spiritually enlightened and spiritually discerned for the benefit of God ( I AM THAT I AM ) in the name of Jesus 🙏

1. Trust God first and foremost.
2. Trust your immune system and take extremely good care of it the super natural way.
3. Do not live in fear of anything in reality. Fear is 90% an illusion and can actually trigger health problems in the mind, body and soul.
4. NEVER trust men of immense wealth and power running businesses. They almost never have your best life in mind.
5. Learn to manifest healing and love and humility in the mind, body and soul. 
6. Become one with nature and take in the natural bacteria and microscopic decay in the air so your immune system gets stronger everyday.
7. IF all else fails, THEN die in peace naturally and never become a guinea pig 🐷 to any external influences of the sins of humanity!
8. When medicine goes back to extreme research based on natural plants 🌱 to heal the body and mind; ONLY then will Pharma be taken seriously! Profit should never be primary motive ⚠️⚠️⚠️",2021-05-25T06:18:54Z
783,"I am 100% no vaccines. I am 100% absolute sovereignty over my mind, body and soul to live spiritually enlightened and spiritually discerned for the benefit of God ( I AM THAT I AM ) in the name of Jesus 🙏

1. Trust God first and foremost.
2. Trust your immune system and take extremely good care of it the super natural way.
3. Do not live in fear of anything in reality. Fear is 90% an illusion and can actually trigger health problems in the mind, body and soul.
4. NEVER trust men of immense wealth and power running businesses. They almost never have your best life in mind.
5. Learn to manifest healing and love and humility in the mind, body and soul. 
6. Become one with nature and take in the natural bacteria and microscopic decay in the air so your immune system gets stronger everyday.
7. IF all else fails, THEN die in peace naturally and never become a guinea pig 🐷 to any external influences of the sins of humanity!
8. When medicine goes back to extreme research based on natural plants 🌱 to heal the body and mind; ONLY then will Pharma be taken seriously! Profit should never be primary motive ❤️❤️❤️",2021-05-25T06:18:39Z
784,"I am 100% no vaccines. I am 100% absolute sovereignty over my mind, body and soul to live spiritually enlightened and spiritually discerned for the benefit of God ( I AM THAT I AM ) in the name of Jesus 🙏

1. Trust God first and foremost.
2. Trust your immune system and take extremely good care of it the super natural way.
3. Do not live in fear of anything in reality. Fear is 90% an illusion and can actually trigger health problems in the mind, body and soul.
4. NEVER trust men of immense wealth and power running businesses. They almost never have your best life in mind.
5. Learn to manifest healing and love and humility in the mind, body and soul. 
6. Become one with nature and take in the natural bacteria and microscopic decay in the air so your immune system gets stronger everyday.
7. IF all else fails, THEN die in peace naturally and never become a guinea pig 🐷 to any external influences of the sins of humanity!
8. When medicine goes back to extreme research based on natural plants 🌱 to heal the body and mind; ONLY then will Pharma be taken seriously! Profit should never be primary motive ❤️❤️❤️",2021-05-25T06:18:32Z
785,"yet...it's safe......They started with the adults to see what kind of reactions, then moved on to the children.....people are being experimented on and they don't care......",2021-05-25T05:26:52Z
786,Number 1 question. WHY THE FUCK ARE ARE THEY GIVEN TO CHILDREN???????,2021-05-25T05:19:15Z
787,"Good morning..... lie
Relatively few....lie
CDC......lie
Strongly recommend.... lie
Very rare.... lie

Lie, lie, lie!",2021-05-25T04:02:22Z
788,"BIG NO. VAERS data released on 5/21/21 showed 227,805 reports of adverse events following COVID vaccines, including 4,201 deaths and 18,528 serious injuries between Dec. 14, 2020 and May 14, 2021. TODAY, 5/24/21 the CDC is investigating reports of ‘mild’ heart problems in teens and adolescents after COVID vaccines.",2021-05-25T02:49:01Z
789,"I tell people I’m not nor are my children or husband getting this vaccine.  They are telling me I don’t care about others because of this.  I’m not here to give two shits about anyone but my family, so go get a thousand vaccines and wear your 40 masks and bugger off.",2021-05-25T02:46:13Z
790,I keep hearing very rare A LOT,2021-05-25T02:44:13Z
791,"Repentance and turning from evil is your only savior against what The Most High YAH is in control of.  Wake Up everyone this is Bible Prophecy.  Stop letting the adversary lie to you.  

YAH the most High Elohim is in control of who lives and who dies. Please REPENT.",2021-05-25T00:43:55Z
792,Science is another failed religion corrupted by capitalism. Do not worship it blindly!,2021-05-24T23:08:43Z
793,"If these side-effects weren't entirely unexpected then my question is, did parents receive this information as part of ""informed consent""? Probably not.",2021-05-24T22:59:28Z
794,👀 🐑 🤦‍♀️,2021-05-24T19:37:37Z
795,God bless the 🐑🐑🐑,2021-05-24T18:40:39Z
796,The virus ain’t deadly lmfaooo 🛑,2021-05-24T18:16:35Z
797,STILL recommending the vaccine when 99.998% of children are shown to actually die from COVID --  how is this not criminal?,2021-05-24T17:14:10Z
798,"This is why I am not getting my 15 year old vaccinated. And he's thankful for that. My son wont be a guinea pig, and their ""very rare"" excuse all the time.....sorry but my son is healthy and we take precautions to stay healthy, so I am not getting him an injection of poison.",2021-05-24T17:08:37Z
799,"its  happening to a lot of people dont  get vaccines!
i",2021-05-24T16:48:41Z
800,Stop jabbing your kids !!!!!!!!!!,2021-05-24T15:27:49Z
801,Give it another year all the true problems will be out in the open....,2021-05-24T15:02:38Z
802,"Issue just happened in Vancouver WA. Interesting, they talked about needing to monitor his heart. Which tells me those in power know. 🤬",2021-05-24T14:43:37Z
803,I'm not surprised,2021-05-24T14:27:17Z
804,This is causing me to have some anxiety,2021-05-24T14:17:06Z
805,Don't let them pump you full of that shit,2021-05-24T13:21:07Z
806,Good luck,2021-05-24T13:09:37Z
807,Everyone injecting children with the HIV Covid19 vaccine needs to be tried for crimes against children.,2021-05-24T11:14:57Z
808,"The world today has 6.8 billion people. That's headed up to about nine billion. Now, if we do a really great job on new vaccines, health care, reproductive health services, we could lower that by, perhaps, 10 or 15 percent.

- Bill Gates  ( February  2010 )",2021-05-30T08:34:07Z
809,"Well, Sulk institute found spike proteins alone without the virus itself can damage vascular muscle.  4 types of vaccines make our body produces spike proteins.  🤷‍♀️",2021-05-30T02:27:37Z
810,To say Truth only we need evidence! To say lies confusion is enough!!!,2021-05-29T17:34:27Z
811,why don t they tell us which vaccine gives these symptoms!,2021-05-29T13:47:26Z
812,is just like DENGVAXIA...it INFLAMES the internal organ...as what happened  of the Childrens in the PHILIPPINES...,2021-05-29T11:58:32Z
813,"se hacen pendejos; son vacunas de muerte, DI NO A LA VACUNACION",2021-05-29T04:14:49Z
814,Glad it's free,2021-05-28T18:33:12Z
815,"Heart inflammation simply means that another species of virus is trying to transcribe and regenerate, it would be wise to check for neurological symptoms of the hypothalamus, similar to where  Altzheimer's Disease infects.",2021-05-28T13:16:12Z
816,"Mentiras y más mentiras
Vacunas genocidas",2021-05-28T10:14:49Z
817,manifestation,2021-05-28T09:16:02Z
818,And they are still pushing the poison!!!,2021-05-28T01:11:35Z
819,Your all crazy nut cases who get this jab,2021-05-28T00:29:32Z
820,Why would anyone put that stuff in their body ? Just stupid !,2021-05-27T22:50:03Z
821,Am here just to read comments,2021-05-27T22:45:20Z
822,"""But at least I got the vaccine."" - woke and feeling accomplished.",2021-05-27T22:37:03Z
823,"ITS ALL DESIGNED TO TRACK KILL AND DESTROY
GET JESUS
NOT SATANS DEMISE VACCINES..!!!!
FOOLISH PEOPLE, DECEIVED BY DOCTORS AND THE NEW WORLD ORDER
...GET JESUS...🙋🇵🇷😂😅🤣👏",2021-05-27T22:18:40Z
824,"""...normally four days after the vaccine... cdc says no connection...""
Yeah...",2021-05-27T21:04:14Z
825,"Que lixo!!! Que propagandinha vagabunda! Eles NUNCA encontram relação de causa e efeito. O crime perfeito. Quando todos estiverem vacinados, será tarde demais. 
<<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>><<<GAME OVER!!!>>>",2021-05-27T20:53:22Z
826,what is this thing you're talking about about the virus and these are young people they don't have any diseases they're not sick so young people and they develop this problem at heart the inflammation that is not good bacteria and infection and other things and vaccines how do we know if this vaccine is causing it seems like it to happen in Israel after getting vaccine to happen but they did not say if it's from it or not because  it wad  months agoI appreciate the CDC if they would investigate come iout and say that's a fact from it because they don't even know even know The long term side effect of  this vaccine they don't even know I wish to God they tell us but it's too late people already got the vaccines why they don't come out with the pills I was that given the job I appreciate if they do that because a lot of people don't like to take the needle shot they are afraid they get scared from needles some of my friends to a lot of people I know and I'm sure the CDC is aware of that so they can make Vaccin into pills they can do pills I don't see why not everything else they have in pills for people cannot take the shot,2021-05-27T20:39:51Z
827,Now I see you say that causes one bacteria mile or other infection or other viruses so isn't this a virus isn't this an infection so what is it,2021-05-27T20:30:09Z
828,isn't this little too late they coming out with this it's been over two months since Israel reported inflammation in the heart after getting vaccine what the deal is here I know for a fact because I knew about it and I asked the CDC regarding this inflammation in the heart that I heard is from Israel now they're coming out and try to figure it out it's not a little too late what is about the long-haul is it going to be worse I hope and pray to God that is not the case that everything will be OK I hope they come out and tell everyone the bad side effectBecause I don't hear any bad side effects right now only this thing what's going on with the young people now especially when they get in the shots that's not good specially when they have inflammation on the hard as young people what about the older people to I pray to God they'll come out with pills better than getting those vaccine shots a lot of people are terrified with the needles so please come out with the pills that people can take just like they are malaria pills like the other pills,2021-05-27T20:29:19Z
829,"Isn't it a little too late to investigate this has been over two months this came out have a hot inflammation from Israel why now their investigation after wet so many people got 
the vaccine",2021-05-27T20:27:02Z
830,Drecksgift 💀☠,2021-05-27T20:20:46Z
831,Experimental gene therapy never been tried on humans before ..,2021-05-27T18:36:24Z
832,"🙏❇️🇺🇸🌎🙏(BIBLICAL about SATAN) 🙏IT IS BELIEVED that GOD Created LUCIFER & became the Fallen Angel due to DISOBEDIENCE to GOD🌎🇺🇸❇️and this is SATAN🌎THEREFORE, there is CLEAN or the HOLY SPIRIT & there is UNCLEAN or the EVIL SPIRIT🇺🇸🌎SO GOOD VS. BAD; HOLY VS. EVIL; GOD VS. SATAN.🇺🇸🌎❇️🙏OBVIOUSLY NOW, There are 2 Kinds of SCIENCE 🇺🇸🌎the HOLY SPIRITED SCIENCE & EVIL SPIRITED SCIENCE.. Same thing with 2 Kinds of HUMAN MADE Vaccines : HOLY SPIRITED VACCINE & EVIL SPIRITED VACCINE🇺🇸🌎PLEASE DEAR GOD FATHER in HEAVEN, 🙏❇️HEAR OUR PRAYERS TO 🇺🇸🌎END PERISH CRIPPLE etc. ALL THESE 🇺🇸🌎EVIL SPIRITED VACCINES & all Matters related to the DEADLY HUMAN MADE VIRUS THAT CAN MAKE PEOPLE SICK OR ADD MORE TO THE NATURAL ILLNESS THAT MAY EVEN CAUSE FORCED DEATHS. 🙏🌎❇️HAVE PITY ON YOUR 🇺🇸🌎❇️🙏CHILDREN Especially the children & innocent ones pushed to take the 🇺🇸🌎EVIL SPIRITED VACCINES🙏❇️THESE Are NOW THE WORKS OF SATAN🇺🇸🌎❇️🙏The EVIL SPIRITED SCIENCE is 🙏❇️🇺🇸🌎VERY OBVIOUS DEAR LORD JESUS🙏❇️🇺🇸🌎🙏🇺🇸🌎BRING DOWN ❤️🇺🇸🌎JESUS YOUR SALVATION FOR ALL THE CHILDREN OF JESUS CHRIST LIGHT🇺🇸🌎🙏Amen🙏Winnie’s 🙏❇️Fervent Prayers for SALVATION.. the PRAYER OUTCOMES May TESTIFY That SATAN the WITCH  is Adding to People’s INTERNAL & EXTERNAL Illnesses and CURED HEALED By GOD HOLY SPIRIT ( TESTIMONIES)🙏🇺🇸🌎❇️🙏🇺🇸🌎❇️🙏🙏Amen🙏Winnie🙏🌎",2021-05-27T16:26:00Z
833,Pure propagande !,2021-05-27T14:46:44Z
834,"Why should people take risk, if people getting sick and dying everyday due to vaccines?",2021-05-27T13:21:53Z
835,They need to look into the heart inflammation of the people that had covid,2021-05-27T13:06:21Z
836,NO MATTER MANY PEOPLE GET SICK THEY WILL NOT BLAME IT ON THAT POISON!!,2021-05-27T10:57:18Z
837,All the more reasons why I'm not injecting this poison in my body,2021-05-27T09:24:08Z
838,"Humankind have never seen mass vaccination of this scale. Potentially every human is vaccine candidate right now.
When you are going to vaccinate this much population you will get a lot of side effects.
Since other health disease are also there, majority of times some health condition will erupt and coincidencely after vaccine then we will falsely relate it as vaccine side effects.
No Vaccine has gone this much of testing and peer review in the past(thanks to internet).
Although howsoever be it's Safety, we need to investigate the side effects and watchful as it's still new and the fastest vaccine developed and dropped in public use 👍",2021-05-27T07:00:55Z
839,"so far....... I know one person who died from covid personally. many many who had itt and are totally fine. maybe 50 of my acquaintances. so far all my vaccinated aquaintences are fine too..... no side effects. I know one person who has heart issues after covid also. however. I am in no way prepared or willing to force into my body a new, untested thing. the fact that they are still unaware of what it does is enough for me to be willing to take my chances with a virus. at least my body knows about viruses. it has no clue about new gene therapy. this is all new, untested and very irresponsible to be forcing onto people. I cant understand why people are so trusting of things like this and yet panic about things like homeopathy or medicinal herbs to the extent that things like colloidal silver carry massive warnings about being so dangerous as there is a one in a zillion chance you may react. or herbs like Marijuana being so dangerous when actually it really is much safer than aspirin....... I am not anti Vax or anti trauma medicine but I do feel the push to get everyone vaccinated, as far as this goes, even making it law, is very very odd. especially since one can carry a virus on your hands anyway, which means you can spread it vaccinated or not, which means that by buying vaccinated you only actually protect yourself, not others, which is the push to make people feel bad about not having a vaccine. plus you can still get the virus..... so the entire point ends up being what?",2021-05-27T05:19:48Z
840,"There have been a tremendous amount of reports worldwide of both men and women having infertility issues along with stillborn reports associated with the covid injections.

847 Deaths 626,087 Injuries Recorded in the UK During 4 Months of Experimental COVID “Vaccines”

7,766 DEAD 330,218 Injuries: European Database of Adverse Drug Reactions for COVID-19 “Vaccines”

VAERS a government agency released an under-reported CDC finding that revealed that there were 3,486 DEATHS in the U.S. Following COVID Injections in 4 Months: More Vaccine Deaths recorded than the Past 15 Years of vaccinations COMBINED. Tucker Carlson reported this on Fox News on 05/06/21",2021-05-27T04:46:02Z
841,No one should take these experimental injections that are not vaccines but gene therapy.,2021-05-27T04:27:36Z
842,Bill gate kids and Pfizer executives kids to be vaccinated first in public and then study the results before vaccinate other kids.,2021-05-27T04:25:34Z
843,Of course the CDC HAS to downplay the possibility of potential heart issues caused by the vaccinations they’re pushing! Does anyone expect that the CDC will not give glowing endorsements to an EUA vaccine!?!,2021-05-27T04:08:50Z
844,"Wow, who would have thought a drug rushed onto the market with short, limited testing time could cause problems.",2021-05-27T02:52:49Z
845,I think this lady works for the WHO.,2021-05-27T01:33:55Z
846,Let me get this right. The vaccine that causes myocarditis is the solution to myocarditis? Makes no sense.,2021-05-27T01:28:42Z
847,"0:55
SAY GOODBYE TO YO KIDS!",2021-05-26T23:50:45Z
848,As in Israel. Don't they read results from other countries before authorizing this non-sense?!?,2021-05-26T22:04:22Z
849,"Y would anyone put off the most important decision they could ever make in their lives concerning eternal life? If you die today are you going to heaven? In 1 Corinthians 15:1-4 The apostle Paul tells us what the gospel is: ""Moreover, brethren, I declare to you the gospel which I preached to you, which also you received and in which you stand, by which also you are saved, if you hold fast that word which I preached to you—unless you believed in vain. For I
delivered to you first of all that which I also received: that Christ died for our sins according to the Scriptures, and that He was buried, and that He rose again the third day according to the Scriptures. 

Gospel means ""good news."" Your debt has been paid, the death penalty has been paid, you are free.

Matthew 18:3 - Jesus said: ""Unless you become like this little child you will not enter the kingdom of heaven."" 

This is how to be saved, it is simply child like, as simple as ABC:
A - Admit that you are a sinner. This is where that godly sorrow leads to genuine repentance for sinning against a righteous God and there is a change of heart, we change our mind and God changes our hearts and regenerates us from the inside out. Romans 3:10 As it is written: ""There is none righteous, no, not one."" Romans 3:23 For all have sinned and fall short of the glory of God. (We are all born sinners which is why we must be born spiritually in order to enter the Kingdom of Heaven). Romans 6:23 For the wages of sin is death, but the gift of God is eternal life in Christ Jesus our Lord. The wages of sin is death, in other words our sin means that we have been given a death sentence, we have the death penalty hanging over our heads, that's the bad news. But here's the good news: the gift of God is eternal life in Christ Jesus our Lord. Ephesians 2:8-9 For it is by grace you have been saved, through faith & this is not from yourselves, it is the gift of God, not by works, so that no one can boast. 
B - Believe in your heart that Jesus Christ died for your sins, was buried, and that God raised Jesus from the dead. This is trusting with all of your heart that Jesus Christ is who he said he was.
Romans 10:9-10 That if you confess with your mouth, ""Jesus is Lord,"" and believe in your heart that God raised Him from the dead, you will be saved. For it is with your heart that you believe and are justified, and it is with your mouth that you confess and are saved. 
C - Call upon the name of the Lord. Every single person who ever lived since Adam will bend their knee and confess with their mouth that Jesus Christ is Lord, the Lord of lords and the King of kings.
Romans 14:11 For it is written: ""As I live, says the Lord, Every knee shall bow to Me, And every tongue shall confess to God."" Don't wait until later, do this now. Romans 10:13 For ""whoever calls on the name of the Lord shall be saved."" ""O God, I am a sinner. I'm sorry for my sin. I want to turn from my sin. I believe Jesus Christ is Your Son; I believe that He died on the cross for my sin and that He was buried and You raised Him to life. I have decided to place my faith in Jesus Christ as my Savior, trusting only in His shed blood as sufficient to save my soul and to take me to heaven. Thank You, Lord Jesus, for saving me. Amen.""",2021-05-26T20:07:06Z
850,"No surprises here... Trials are until 2023. Until then, many more reports will be made to the VAERS.",2021-05-26T20:03:32Z
851,"Let us see what happens over a 12 month period , time will tell.",2021-05-26T18:04:39Z
852,"Where are all the five minute autopsies that blamed Covid for every death in 2020 now that we see an ""actual"" increase in the death rate in 2021?",2021-05-26T16:14:51Z
853,Guess what CDC's conclusion will be ? That the heart inflammation is not related to the vaccine!,2021-05-26T14:56:49Z
854,Why do you need a vaccine for a virus with a 99% survival  rate?,2021-05-26T13:49:10Z
855,"Of course they are still in the ""testing"" phase...  so get vaccinated to avoid complications? this type of thinking is diabolical deception.",2021-05-26T11:59:25Z
856,"If you’re going into battle, you need to learn how to fight. Vaccines are like martial arts trainers for your immune system, they train it to fight. You might sustain the odd kick in the process, but this is a lot less dangerous than going into battle unprepared because you’re too afraid of the training process.",2021-05-26T09:23:23Z
857,"IMAGINE A VACCINE SO SAFE 🙄, THAT YOU HAVE TO BE THREATENED, 🔫📽️📺🚳🚷⁉️CHANTAGE, TO GET IT;  ABOUT SUCH A DEADLY ILLNESS, ☠️ YOU HAVE TO TAKE A TEST TO KNOW IF YOU HAVE IT.",2021-05-26T08:57:58Z
858,"They will never admit it. As one doctor said,this is the perfect crime .",2021-05-26T07:32:53Z
859,"The human body makes its own mRNA for its genetic code. The mRNA multiply in the cell and makes proteins. This is not a virus, but foreign mRNA is a virus to humans and cause autoimmunity. 

There is no such thing as an asymptomatic pandemic. When someone is sick, it is not asymptomatic meaning without symptoms. In a person with symptoms, the temperature will normally increase or generally feel unwell.  A Pandemic has sick people dying in the streets. Dead bodies carried out of homes as what happened during the black plague. The black plague was caused by no access to clean water. 

COVID19 RT-PCR tests only detect genetic material. It does not test for a virus. Wearing masks cause Pontiac fever. It's a legionella bacteria. Years ago people were getting legionnaires disease. It was caused by stagnant water through the air conditioning in offices in London. When the air conditioning was not cleaned regularly which is the same legionella bacteria that causes Pontiac fever. Bacteria multiply in the blood. If you get legionella bacteria in your body, dilute one tablespoon of borax in a bottle of hot water. Allow cooling. Borax was used for people who had fungus inside their body because of their living environment. Take one teaspoon a day in the morning for 3 days. It's a natural remedy and it tastes like soap. People diagnosed with Legionnaires disease is Pontiac fever because of mask-wearing all day. 

The CV19 vaccine is not a vaccine. It is a computer programmed mRNA nanochip, using insilico technology design. Made from synthetic polymer chemicals on a machine controlled by computer software. HIV is a mRNA virus and causes autoimmune disease. On observation of patients who had AIDS, tended to vomit every day. Hence, why AIDS patients lost weight. 

Doctor Fauci said in 2020 that “all flu vaccines are mRNA viruses”.  Well, all mRNA viruses cause autoimmune disease. Will attack different parts of the body or the immune system. The mRNA virus was originally developed to kill people as a biological weapon. The effects of the injection may take a couple of years to surface or may happen instantly. 

Persons who have symptomatic COVID19 disease will create a lock and key immune response in 7-10 days to engulf the virus. This immune response will then programme the person's immune system to recognise the COVID19 virus again, even years down the line. A person infected the second time with COVID19 will usually have an immune response within 3 days. There is no need to be vaccinated with a COVID19 mRNA vaccine to produce the same response. Humans produce their own personalised mRNA to match their DNA.

Vaccines are causing more harm than good. Some children who were vaccinated, developed eczema, were found to have an overactive immune system. In extreme eczema cases, the patient was prescribed strong antibiotics to inactivate the immune system.",2021-05-26T00:39:10Z
860,It's about time.  They also need to approve ivermectin for covid.,2021-05-25T23:01:45Z
861,the short term effects start comeing out. .. what's long term,2021-05-25T22:07:54Z
862,the heart the size of an elephant's is not normal,2021-05-25T21:15:00Z
863,"Targeting young for the vaccine is a crime, there is no justification.",2021-05-25T21:05:35Z
864,It only happens with mRNA vaccines but not with inactivated virus vaccines.,2021-05-25T19:57:06Z
865,"If you bring your attorney with you to get your injection and say IVERMECTIN, IVERMECTIN, IVERMECTIN three times in front of the health care provider and the  lawyer, the epidemic will go away.",2021-05-25T19:56:53Z
866,C--D-C criminals and need to be arrested,2021-05-25T19:36:01Z
867,"Ivermectin is what is needed, clinical trials not being talked about",2021-05-25T15:05:13Z
